Age,Travel,Department,Distance,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,MaritalStatus,MonthlyIncome,Over18,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,JobSatisfaction
38.0,Frequently,Other,7.0,Medium,1382.0,High,Male,57.0,High,Low,Single,2610.0,1.0,No,4.0,4.0,2.0,0.0,High
34.0,Rarely,Other,2.0,High,1383.0,High,Female,98.0,High,Low,Single,6687.0,1.0,No,14.0,14.0,11.0,4.0,High
28.0,Rarely,,26.0,Medium,1387.0,High,Male,48.0,Low,Low,Married,4724.0,1.0,No,5.0,5.0,3.0,0.0,Low
31.0,Rarely,Other,22.0,High,1389.0,High,Male,98.0,High,Low,Married,6179.0,1.0,Yes,10.0,10.0,2.0,6.0,High
39.0,Rarely,Other,21.0,High,1390.0,Low,Male,44.0,Low,Low,Married,6120.0,1.0,Yes,8.0,5.0,4.0,1.0,High
51.0,Frequently,Other,2.0,Medium,1391.0,Low,Male,52.0,High,Medium,Married,10596.0,1.0,No,14.0,4.0,2.0,3.0,Low
41.0,Frequently,Other,22.0,Medium,1392.0,High,Female,75.0,High,Low,Single,5467.0,1.0,Yes,12.0,6.0,2.0,3.0,High
37.0,Rarely,Other,4.0,Low,1394.0,High,Male,54.0,High,Low,Married,2996.0,1.0,Yes,8.0,6.0,4.0,1.0,High
33.0,Frequently,Other,5.0,Low,1395.0,Low,Male,61.0,High,Low,Married,9998.0,1.0,No,8.0,5.0,4.0,1.0,High
32.0,Rarely,Other,2.0,Low,1396.0,High,Male,36.0,High,Low,Married,4078.0,1.0,Yes,4.0,3.0,2.0,1.0,Low
39.0,Never,Other,25.0,Low,1397.0,High,Male,71.0,High,Medium,Married,10920.0,1.0,No,13.0,6.0,,,High
25.0,Rarely,Other,18.0,Low,1399.0,Low,Male,93.0,High,Low,Married,6232.0,1.0,No,6.0,3.0,2.0,1.0,High
52.0,Frequently,Other,28.0,Low,1401.0,High,Female,59.0,High,High,Married,13247.0,1.0,Yes,24.0,5.0,3.0,0.0,High
43.0,Rarely,Other,6.0,Medium,1402.0,Low,Female,73.0,Low,Low,Single,4081.0,1.0,Yes,20.0,20.0,7.0,1.0,High
27.0,Rarely,Other,10.0,Medium,1403.0,High,Female,98.0,Low,Low,Married,5769.0,1.0,Yes,6.0,6.0,2.0,4.0,High
27.0,Rarely,Other,17.0,High,1405.0,High,Female,51.0,High,Low,Single,2394.0,1.0,Yes,8.0,8.0,2.0,7.0,High
26.0,Rarely,Other,2.0,Low,1407.0,Low,Male,36.0,Low,Low,Single,3904.0,1.0,No,5.0,4.0,3.0,1.0,High
42.0,Rarely,Other,10.0,Medium,1408.0,High,Female,31.0,High,High,Married,16799.0,1.0,No,21.0,20.0,7.0,0.0,Low
52.0,Rarely,Other,8.0,High,1409.0,High,Female,54.0,High,Low,Married,2950.0,1.0,No,12.0,5.0,4.0,0.0,Low
37.0,Rarely,Other,11.0,Medium,1411.0,Low,Female,94.0,High,Low,Single,3629.0,1.0,No,8.0,3.0,2.0,0.0,High
35.0,,Other,18.0,Low,1412.0,High,Male,60.0,High,Medium,Single,9362.0,1.0,No,10.0,2.0,2.0,2.0,High
25.0,Rarely,Other,1.0,Medium,1415.0,Low,Male,81.0,High,Low,Married,3229.0,1.0,No,7.0,3.0,2.0,0.0,High
26.0,Rarely,Other,7.0,Medium,1417.0,High,Male,100.0,High,Low,Single,3578.0,1.0,No,8.0,7.0,7.0,0.0,Low
29.0,Rarely,Other,17.0,Medium,1419.0,,Male,51.0,Low,Medium,Single,7988.0,1.0,No,10.0,10.0,9.0,0.0,Low
49.0,Frequently,Other,28.0,Low,1420.0,Low,Male,97.0,,Low,Single,4284.0,1.0,No,20.0,4.0,3.0,1.0,Low
29.0,Frequently,Other,14.0,Low,1421.0,High,Female,84.0,High,Medium,Single,7553.0,1.0,Yes,9.0,8.0,7.0,7.0,
54.0,Rarely,Other,1.0,Medium,1422.0,High,Female,54.0,High,High,Single,17328.0,1.0,No,29.0,20.0,7.0,12.0,High
58.0,Rarely,Other,1.0,Medium,1423.0,High,Female,76.0,High,High,Married,19701.0,1.0,Yes,32.0,9.0,8.0,1.0,Low
55.0,Rarely,Other,1.0,High,1424.0,Low,Male,81.0,High,High,Single,14732.0,1.0,No,31.0,7.0,,0.0,High
36.0,Rarely,Other,3.0,High,1425.0,Low,Female,99.0,High,Low,Single,9278.0,1.0,Yes,15.0,5.0,4.0,0.0,Low
31.0,Frequently,Other,1.0,High,1427.0,Low,Female,50.0,Low,Low,Single,,1.0,No,1.0,1.0,0.0,0.0,High
30.0,Rarely,Other,7.0,High,1428.0,High,Female,73.0,High,Low,Single,4779.0,1.0,No,8.0,3.0,2.0,0.0,Low
31.0,Rarely,Other,8.0,High,1430.0,Low,Female,93.0,High,High,Single,16422.0,1.0,No,9.0,3.0,2.0,1.0,Low
34.0,Frequently,Other,1.0,High,1431.0,High,Male,91.0,High,Low,Single,2996.0,1.0,No,10.0,4.0,3.0,1.0,Low
31.0,Rarely,Other,8.0,Medium,1433.0,Low,,34.0,Low,Low,Single,1261.0,1.0,No,1.0,1.0,0.0,0.0,Low
27.0,Rarely,Other,11.0,Low,1434.0,Low,Male,91.0,High,Low,Married,2099.0,1.0,No,6.0,5.0,0.0,1.0,Low
36.0,Rarely,Other,4.0,High,1435.0,Low,Male,37.0,Low,Low,Single,5810.0,1.0,No,10.0,10.0,4.0,1.0,High
36.0,Rarely,Other,16.0,High,1436.0,High,Female,98.0,Low,Low,Married,5647.0,1.0,No,11.0,3.0,2.0,0.0,Low
47.0,Rarely,Other,1.0,Medium,1438.0,Low,Male,74.0,High,Low,Married,3420.0,1.0,No,17.0,6.0,5.0,1.0,High
25.0,Rarely,Other,9.0,Low,1439.0,Low,Male,68.0,Low,Low,Married,4400.0,1.0,No,6.0,3.0,2.0,2.0,Low
37.0,Never,Other,5.0,Low,1440.0,High,Male,84.0,High,Low,Single,3500.0,1.0,No,7.0,6.0,5.0,1.0,High
56.0,Rarely,Other,1.0,Low,1441.0,Low,Female,90.0,High,Low,Married,2066.0,1.0,No,5.0,3.0,2.0,1.0,Low
47.0,Rarely,Other,2.0,High,1443.0,Low,Female,82.0,High,High,Married,17169.0,1.0,No,26.0,20.0,17.0,5.0,High
24.0,Rarely,Other,4.0,Low,1445.0,High,Female,42.0,High,Low,Married,4162.0,1.0,Yes,5.0,5.0,4.0,0.0,High
32.0,Rarely,Other,7.0,High,1446.0,High,Male,97.0,High,Low,Married,9204.0,1.0,No,7.0,4.0,3.0,0.0,High
34.0,Rarely,Other,1.0,Medium,1447.0,High,Female,86.0,Low,Low,Married,3294.0,1.0,No,7.0,5.0,4.0,0.0,Low
41.0,Rarely,Other,5.0,High,1448.0,Low,Male,90.0,High,Low,Married,2127.0,1.0,Yes,7.0,4.0,2.0,0.0,High
40.0,Never,Other,9.0,High,1449.0,High,Male,81.0,High,Low,Single,3975.0,1.0,No,11.0,8.0,7.0,0.0,High
31.0,Rarely,Other,8.0,Low,1453.0,Low,Male,31.0,High,Medium,Single,10793.0,1.0,No,13.0,13.0,7.0,9.0,High
46.0,Rarely,Other,9.0,Medium,1457.0,Low,Male,52.0,High,Medium,Single,10096.0,1.0,No,28.0,7.0,7.0,4.0,High
39.0,Never,Other,2.0,Medium,1458.0,Low,Female,54.0,Low,Low,Single,3646.0,1.0,Yes,11.0,1.0,0.0,0.0,Low
31.0,Frequently,Other,1.0,High,1459.0,High,Female,100.0,High,Medium,Single,7446.0,1.0,No,10.0,10.0,8.0,4.0,Low
45.0,Rarely,Other,20.0,Medium,1460.0,Low,Male,95.0,Low,Medium,Single,10851.0,1.0,Yes,24.0,7.0,7.0,0.0,Low
31.0,Rarely,Other,8.0,Low,1461.0,High,Female,96.0,High,Low,Single,2109.0,1.0,No,8.0,3.0,2.0,0.0,Low
31.0,Frequently,Other,2.0,Medium,1464.0,Low,Male,94.0,High,Low,Married,3722.0,1.0,Yes,7.0,2.0,2.0,2.0,High
45.0,Rarely,Other,29.0,Medium,1465.0,Low,Male,55.0,High,Medium,Married,9380.0,1.0,Yes,10.0,3.0,1.0,1.0,High
48.0,Rarely,Other,7.0,Medium,1466.0,High,Male,96.0,High,Low,Single,5486.0,1.0,No,15.0,2.0,2.0,2.0,Low
34.0,Rarely,Other,9.0,High,1467.0,Low,Female,52.0,High,Low,Married,2742.0,1.0,No,2.0,2.0,2.0,2.0,High
40.0,Never,Other,8.0,Low,1468.0,High,Male,55.0,Low,Medium,Single,13757.0,1.0,No,16.0,9.0,8.0,4.0,Low
28.0,Rarely,Other,5.0,Medium,1469.0,High,Male,84.0,High,Low,Single,8463.0,1.0,No,6.0,5.0,4.0,1.0,Low
44.0,Never,Other,5.0,Medium,1471.0,High,Male,90.0,Low,Low,Single,3162.0,1.0,No,7.0,5.0,2.0,0.0,High
53.0,Rarely,Other,2.0,Medium,1472.0,High,Male,39.0,High,High,Single,16598.0,1.0,No,35.0,9.0,8.0,8.0,Low
49.0,Rarely,Other,5.0,High,1473.0,Low,Male,96.0,High,Low,Married,6651.0,1.0,No,20.0,3.0,2.0,1.0,High
40.0,Rarely,Other,2.0,Medium,1474.0,High,Male,68.0,High,Low,Single,2345.0,1.0,No,8.0,3.0,1.0,1.0,High
44.0,Rarely,Other,20.0,Medium,1475.0,High,Male,49.0,High,Low,Single,3420.0,1.0,No,6.0,5.0,2.0,1.0,Low
33.0,Frequently,Other,7.0,Medium,1477.0,High,Male,54.0,High,Low,Married,4373.0,1.0,No,5.0,4.0,3.0,0.0,Low
34.0,Rarely,Other,3.0,Medium,1478.0,High,Male,81.0,Low,Low,Single,4759.0,1.0,No,15.0,13.0,9.0,3.0,Low
30.0,Rarely,Other,16.0,Low,1479.0,High,Male,96.0,High,Low,Married,5301.0,1.0,No,4.0,2.0,1.0,2.0,High
42.0,Frequently,Other,9.0,Low,1480.0,Low,Female,74.0,High,Low,Single,3673.0,1.0,No,12.0,12.0,9.0,5.0,High
44.0,Frequently,Other,1.0,High,1481.0,Low,Female,79.0,High,Low,Married,4768.0,1.0,No,11.0,1.0,0.0,0.0,High
30.0,Never,Other,7.0,Medium,1482.0,High,Male,64.0,High,Low,Single,1274.0,1.0,No,1.0,1.0,0.0,0.0,High
57.0,Rarely,Other,1.0,Low,1483.0,Low,Male,93.0,High,Low,Married,4900.0,1.0,No,13.0,12.0,9.0,2.0,High
49.0,Rarely,Other,7.0,High,1484.0,High,Male,35.0,High,Medium,Single,10466.0,1.0,No,29.0,8.0,7.0,0.0,Low
34.0,Frequently,Other,15.0,Medium,1485.0,Low,Male,71.0,High,High,Single,17007.0,1.0,No,16.0,14.0,8.0,6.0,Low
28.0,Frequently,,1.0,Medium,1486.0,Low,Male,92.0,High,Low,Married,2909.0,1.0,No,5.0,3.0,2.0,1.0,High
29.0,Frequently,Other,13.0,Medium,1487.0,Low,Female,51.0,High,Low,Single,5765.0,1.0,No,7.0,5.0,3.0,0.0,Low
34.0,Rarely,Other,24.0,High,1489.0,Low,Female,40.0,Low,Low,Single,4599.0,1.0,Yes,16.0,15.0,9.0,10.0,Low
35.0,Rarely,Other,7.0,Low,1492.0,High,Male,76.0,High,Low,Married,2404.0,1.0,No,1.0,1.0,0.0,0.0,High
24.0,Frequently,Other,9.0,Medium,1494.0,Low,Male,89.0,High,Low,Single,3172.0,1.0,Yes,4.0,0.0,0.0,0.0,Low
24.0,Never,Other,13.0,Low,1495.0,High,Female,78.0,High,Low,Married,2033.0,1.0,No,1.0,1.0,0.0,,Low
44.0,Frequently,Other,2.0,Low,1496.0,Low,Male,86.0,High,Medium,Single,10209.0,1.0,Yes,16.0,2.0,2.0,2.0,High
29.0,Rarely,Other,19.0,Medium,1497.0,High,Male,77.0,Low,Low,Single,8620.0,1.0,No,10.0,10.0,7.0,0.0,High
30.0,Rarely,Other,1.0,Medium,1499.0,High,Male,46.0,High,Low,,2064.0,1.0,No,6.0,5.0,3.0,1.0,High
55.0,Rarely,Other,4.0,High,1501.0,High,Male,30.0,High,Low,Married,4035.0,1.0,Yes,4.0,3.0,2.0,1.0,High
33.0,Rarely,Other,4.0,High,1502.0,Low,Female,82.0,Low,Low,Married,3838.0,1.0,No,8.0,5.0,4.0,0.0,Low
47.0,Rarely,Other,14.0,Medium,1503.0,High,Female,78.0,High,Low,Married,4591.0,1.0,Yes,11.0,5.0,4.0,1.0,High
28.0,Frequently,Other,2.0,Low,1504.0,High,Male,38.0,Low,Low,Single,2561.0,1.0,No,8.0,0.0,0.0,0.0,Low
28.0,Rarely,Other,1.0,Medium,1506.0,Low,Male,72.0,Low,Low,Single,1563.0,1.0,No,1.0,1.0,0.0,0.0,High
28.0,Frequently,Other,7.0,Medium,1507.0,High,Male,55.0,High,Low,Single,4898.0,1.0,No,5.0,,2.0,1.0,Low
49.0,Rarely,Other,3.0,Low,1509.0,High,Female,43.0,Low,Low,Married,4789.0,1.0,No,10.0,3.0,2.0,1.0,Low
29.0,Frequently,Other,2.0,Low,1513.0,High,Female,97.0,High,Low,Married,3180.0,1.0,No,4.0,3.0,2.0,0.0,Low
28.0,Rarely,Other,29.0,Low,1514.0,High,Male,96.0,Low,Low,Married,6549.0,1.0,No,8.0,8.0,6.0,1.0,Low
33.0,Rarely,Other,8.0,High,1515.0,High,Male,69.0,High,Low,Single,6388.0,1.0,Yes,14.0,0.0,0.0,0.0,High
32.0,Rarely,Other,10.0,Medium,1516.0,High,Male,64.0,High,Medium,Single,11244.0,1.0,No,10.0,5.0,2.0,0.0,High
54.0,Frequently,,11.0,High,1520.0,Low,Female,87.0,High,High,Single,16032.0,1.0,No,26.0,14.0,9.0,1.0,High
29.0,Rarely,Other,1.0,High,1522.0,Low,Male,100.0,Low,Low,Single,2362.0,1.0,No,11.0,9.0,7.0,0.0,Low
44.0,Rarely,Other,28.0,Medium,1523.0,High,Male,32.0,High,High,Married,16328.0,1.0,No,24.0,20.0,6.0,14.0,Low
39.0,Rarely,Other,6.0,Medium,1525.0,Low,Female,32.0,High,Medium,Single,8376.0,1.0,No,9.0,2.0,0.0,2.0,Low
46.0,Rarely,Other,3.0,Medium,1527.0,High,Female,51.0,High,High,Married,16606.0,1.0,No,23.0,13.0,12.0,5.0,Low
35.0,Rarely,Other,16.0,Medium,1529.0,High,Female,91.0,Low,Medium,Single,8606.0,1.0,No,11.0,11.0,8.0,3.0,Low
23.0,Rarely,Other,20.0,Low,1533.0,Low,Male,97.0,High,Low,Single,2272.0,1.0,No,5.0,4.0,3.0,1.0,High
40.0,Rarely,Other,9.0,High,1534.0,High,Male,86.0,High,Low,Single,2018.0,1.0,No,15.0,5.0,4.0,1.0,Low
34.0,Rarely,Other,1.0,Medium,1535.0,High,Male,64.0,Low,Medium,Married,7083.0,1.0,Yes,10.0,10.0,9.0,8.0,High
31.0,Frequently,Other,3.0,Medium,1537.0,High,Female,33.0,High,Low,Single,4084.0,1.0,No,7.0,7.0,2.0,7.0,High
50.0,Frequently,Other,22.0,High,1539.0,High,Male,88.0,Low,High,Single,14411.0,1.0,Yes,32.0,32.0,6.0,13.0,High
34.0,Rarely,Other,7.0,Low,1541.0,Low,Male,55.0,High,Low,Married,2308.0,1.0,Yes,12.0,11.0,10.0,5.0,High
42.0,Rarely,Other,2.0,Medium,1542.0,High,Male,68.0,Low,Low,Married,4841.0,1.0,No,4.0,1.0,0.0,0.0,Low
37.0,Rarely,Other,13.0,Medium,1543.0,,Male,47.0,High,Low,Married,4285.0,1.0,No,10.0,10.0,8.0,3.0,High
29.0,Rarely,Other,8.0,Low,1544.0,High,Female,39.0,Low,Low,Married,9715.0,1.0,No,9.0,7.0,7.0,0.0,Low
33.0,Rarely,Other,25.0,Medium,1545.0,High,Male,44.0,Low,Low,Single,4320.0,1.0,No,5.0,5.0,3.0,0.0,Low
45.0,Rarely,Other,28.0,Medium,1546.0,High,Male,97.0,High,Low,Married,2132.0,1.0,No,8.0,5.0,4.0,0.0,High
42.0,Frequently,Other,2.0,Medium,1547.0,High,Male,40.0,High,Medium,Married,10124.0,1.0,Yes,24.0,20.0,8.0,13.0,High
40.0,Rarely,Other,9.0,Low,1548.0,Low,Male,47.0,High,Low,Married,5473.0,1.0,No,9.0,8.0,4.0,7.0,Low
33.0,Rarely,Other,28.0,High,1549.0,Low,Male,79.0,High,Low,Married,5207.0,1.0,Yes,15.0,15.0,14.0,5.0,High
40.0,Rarely,Other,6.0,Low,1550.0,High,Male,38.0,High,High,Single,16437.0,1.0,Yes,21.0,21.0,7.0,7.0,High
,Rarely,Other,21.0,Low,1551.0,High,Male,57.0,Low,Low,Single,2296.0,1.0,No,2.0,1.0,1.0,0.0,Low
40.0,Never,Other,8.0,Low,1552.0,High,Male,72.0,High,Low,Single,4069.0,1.0,Yes,8.0,2.0,2.0,2.0,High
45.0,Rarely,Other,1.0,High,1553.0,Low,Male,,High,Medium,Single,7441.0,1.0,No,10.0,10.0,8.0,7.0,Low
35.0,Rarely,Other,28.0,High,1554.0,Low,,98.0,Low,Low,Married,2430.0,1.0,No,6.0,5.0,3.0,4.0,High
32.0,Rarely,Other,5.0,Low,1555.0,High,Female,67.0,Low,Low,Married,5878.0,1.0,No,12.0,7.0,1.0,2.0,Low
36.0,Rarely,Other,2.0,High,1556.0,High,Male,70.0,High,Low,Single,2644.0,1.0,Yes,7.0,3.0,2.0,1.0,High
48.0,Rarely,Other,16.0,High,1557.0,High,Female,96.0,High,Low,Single,6439.0,1.0,No,18.0,8.0,7.0,7.0,High
29.0,Rarely,Other,9.0,Medium,1558.0,High,Male,91.0,High,Low,Married,2451.0,1.0,No,5.0,1.0,0.0,0.0,High
33.0,Rarely,Other,8.0,High,1560.0,Low,Male,46.0,High,Low,Married,6392.0,1.0,No,8.0,2.0,2.0,2.0,Low
30.0,Rarely,Other,1.0,Medium,1562.0,Low,Male,64.0,Low,Low,Married,9714.0,1.0,No,10.0,10.0,8.0,6.0,Low
38.0,Frequently,Other,10.0,High,1563.0,High,Male,71.0,High,Low,Married,6077.0,1.0,No,10.0,6.0,3.0,1.0,High
35.0,Rarely,Other,1.0,Medium,1564.0,High,Male,68.0,Low,Low,Single,2450.0,1.0,No,3.0,,0.0,1.0,Low
30.0,Rarely,Other,29.0,High,1568.0,High,Male,33.0,High,Medium,Married,9250.0,1.0,No,9.0,4.0,2.0,1.0,Low
35.0,Rarely,Other,2.0,,1569.0,Low,Female,69.0,High,Low,Single,2074.0,1.0,Yes,1.0,1.0,0.0,0.0,Low
53.0,Rarely,Other,2.0,High,1572.0,High,Female,78.0,Low,Medium,Married,10169.0,1.0,No,34.0,33.0,7.0,1.0,High
38.0,Rarely,Other,2.0,Medium,1573.0,High,Male,81.0,High,Low,Married,4855.0,1.0,No,7.0,5.0,2.0,1.0,Low
32.0,Never,Other,1.0,High,1574.0,High,Male,62.0,High,Low,Married,4087.0,1.0,No,9.0,6.0,5.0,1.0,Low
48.0,Rarely,Other,15.0,High,1576.0,High,Female,65.0,High,Low,Married,2367.0,1.0,No,10.0,8.0,,7.0,Low
34.0,Rarely,Other,7.0,High,1577.0,Low,Male,35.0,High,Low,Single,2972.0,1.0,No,1.0,1.0,0.0,0.0,High
55.0,Rarely,Other,26.0,High,1578.0,High,Male,60.0,Low,High,Married,19586.0,1.0,No,36.0,36.0,6.0,2.0,High
34.0,Rarely,Other,1.0,High,1580.0,Low,Male,45.0,High,Low,Married,5484.0,1.0,No,9.0,2.0,2.0,2.0,High
26.0,Rarely,Other,3.0,Medium,1581.0,Low,Female,89.0,High,Low,Married,2061.0,1.0,No,1.0,1.0,0.0,0.0,High
38.0,Rarely,Other,14.0,Medium,1582.0,High,,80.0,High,Low,Married,9924.0,1.0,No,10.0,9.0,8.0,7.0,Low
38.0,Rarely,Other,16.0,Medium,1583.0,Low,Female,90.0,High,Low,Single,4198.0,1.0,No,8.0,3.0,2.0,1.0,Low
36.0,Rarely,Other,1.0,High,1585.0,Low,Female,73.0,High,Low,Single,6815.0,1.0,No,15.0,1.0,0.0,0.0,High
29.0,Rarely,Other,3.0,,1586.0,Low,Male,87.0,High,Low,Single,4723.0,1.0,Yes,10.0,10.0,9.0,1.0,Low
35.0,Rarely,Other,10.0,High,1587.0,Low,Female,51.0,High,Low,Single,6142.0,1.0,Yes,10.0,5.0,2.0,0.0,High
39.0,Rarely,Other,6.0,Medium,1588.0,High,Male,38.0,High,Medium,Married,8237.0,1.0,No,11.0,7.0,6.0,7.0,High
29.0,Frequently,Other,2.0,Low,1590.0,Low,Male,87.0,High,Low,Single,8853.0,1.0,No,6.0,6.0,4.0,1.0,High
50.0,Rarely,Other,9.0,Medium,1591.0,High,Male,59.0,High,High,,19331.0,1.0,Yes,27.0,1.0,0.0,0.0,High
23.0,Rarely,Other,10.0,Medium,1592.0,High,Male,45.0,High,Low,Married,2073.0,1.0,No,4.0,2.0,2.0,2.0,High
36.0,Frequently,Other,6.0,High,1594.0,Low,Male,80.0,High,Low,Married,5562.0,1.0,Yes,9.0,3.0,2.0,0.0,Low
42.0,Rarely,Other,,Low,1595.0,High,Male,93.0,Low,High,Single,19613.0,1.0,No,24.0,1.0,0.0,0.0,High
35.0,Rarely,Other,28.0,Medium,1596.0,Low,Male,46.0,High,Low,Married,3407.0,1.0,No,10.0,10.0,9.0,6.0,High
34.0,Frequently,Other,10.0,High,1597.0,High,Male,92.0,Low,Low,Married,5063.0,1.0,No,8.0,8.0,2.0,7.0,High
40.0,Rarely,Other,14.0,Low,1598.0,High,Female,84.0,High,Low,Married,4639.0,1.0,No,5.0,5.0,4.0,1.0,Low
43.0,Rarely,Other,27.0,Medium,,High,Male,87.0,High,Low,Single,4876.0,1.0,No,8.0,6.0,4.0,0.0,Low
35.0,Rarely,Other,7.0,Low,1601.0,High,Male,63.0,Low,Low,Married,2690.0,1.0,No,1.0,1.0,0.0,0.0,High
46.0,Rarely,Other,1.0,High,1602.0,High,Male,56.0,High,High,Single,17567.0,1.0,No,27.0,26.0,0.0,0.0,Low
28.0,Rarely,Other,24.0,Medium,1604.0,High,Male,51.0,High,Low,Married,2408.0,1.0,Yes,1.0,1.0,1.0,0.0,Low
22.0,Never,Other,26.0,Low,1605.0,Low,Female,85.0,Low,Low,Married,2814.0,1.0,Yes,4.0,4.0,2.0,1.0,High
50.0,Frequently,Other,20.0,High,1606.0,Low,Male,41.0,High,High,Married,11245.0,1.0,Yes,32.0,30.0,8.0,12.0,High
32.0,Rarely,Other,5.0,High,1607.0,Low,Female,35.0,High,Low,Married,3312.0,,No,6.0,3.0,2.0,0.0,High
44.0,Rarely,Other,7.0,Medium,1608.0,Low,Female,31.0,High,High,Single,19049.0,1.0,Yes,23.0,,7.0,1.0,High
30.0,Rarely,Other,7.0,Medium,1609.0,Low,Male,48.0,Low,Low,Married,2141.0,1.0,No,6.0,6.0,4.0,1.0,Low
45.0,Rarely,Other,5.0,High,1611.0,High,Female,50.0,Low,Low,Single,5769.0,1.0,Yes,10.0,10.0,7.0,1.0,Low
45.0,Never,Other,26.0,Medium,1612.0,Low,Male,52.0,Low,Low,Married,4385.0,1.0,No,10.0,10.0,7.0,4.0,Low
31.0,Frequently,Other,2.0,High,1613.0,High,Male,54.0,High,Low,Single,5332.0,1.0,No,10.0,5.0,2.0,0.0,Low
36.0,Rarely,Other,12.0,High,1614.0,High,Female,76.0,High,Low,Married,4663.0,1.0,Yes,7.0,3.0,2.0,,High
34.0,Frequently,Other,10.0,High,1615.0,High,Male,42.0,High,Low,Single,4724.0,1.0,No,9.0,9.0,7.0,7.0,High
49.0,Rarely,Other,25.0,High,1617.0,High,Female,84.0,High,Low,Married,3211.0,1.0,No,10.0,9.0,6.0,1.0,Low
39.0,Rarely,Other,10.0,High,1618.0,Low,Male,76.0,High,Low,Married,5377.0,1.0,No,10.0,7.0,7.0,7.0,Low
27.0,Rarely,Other,19.0,Medium,1619.0,High,Male,67.0,Low,Low,Single,4066.0,1.0,No,7.0,7.0,7.0,0.0,Low
35.0,Rarely,Other,18.0,High,1621.0,Low,Male,48.0,High,Low,Married,5208.0,1.0,No,16.0,16.0,15.0,1.0,Low
28.0,Rarely,Other,27.0,Medium,1622.0,Low,Female,39.0,Low,Low,Single,4877.0,1.0,No,6.0,5.0,3.0,0.0,Low
21.0,Rarely,Other,5.0,Low,1623.0,High,Male,97.0,High,Low,Single,3117.0,1.0,No,3.0,2.0,2.0,2.0,High
18.0,Frequently,Other,3.0,Low,1624.0,Low,Female,70.0,High,Low,Single,1569.0,0.0,Yes,0.0,0.0,0.0,0.0,High
47.0,Rarely,Other,26.0,High,1625.0,High,Female,98.0,High,High,Married,19658.0,1.0,No,27.0,5.0,2.0,1.0,High
39.0,Rarely,Other,3.0,Low,1627.0,High,,76.0,Low,Low,Single,3069.0,1.0,No,11.0,10.0,8.0,0.0,High
40.0,Rarely,Other,15.0,Medium,1628.0,Low,Female,80.0,Low,Medium,Married,10435.0,1.0,No,,18.0,15.0,14.0,High
35.0,Never,Other,8.0,High,1630.0,High,Female,52.0,High,Low,Married,4148.0,1.0,No,15.0,14.0,11.0,2.0,High
37.0,Rarely,Other,19.0,Medium,1631.0,High,Male,85.0,High,Low,Married,5768.0,1.0,No,9.0,4.0,3.0,,High
39.0,Frequently,Other,4.0,Medium,1633.0,Low,Female,81.0,High,Low,Single,5042.0,1.0,No,10.0,9.0,2.0,3.0,High
45.0,Rarely,Other,2.0,Low,1635.0,High,Female,59.0,Low,Low,Single,5770.0,1.0,No,10.0,10.0,7.0,3.0,High
38.0,Rarely,Other,2.0,Low,1638.0,High,Female,54.0,Low,Medium,Married,7756.0,1.0,Yes,10.0,5.0,4.0,0.0,High
35.0,Rarely,Other,10.0,Medium,1639.0,High,Male,55.0,Low,Medium,Married,10306.0,1.0,No,15.0,13.0,12.0,6.0,Low
37.0,Rarely,Other,10.0,Medium,1640.0,Low,Female,71.0,High,Low,Married,3936.0,1.0,No,8.0,8.0,4.0,7.0,Low
40.0,Rarely,Other,16.0,Medium,1641.0,High,Female,84.0,High,Medium,Single,7945.0,1.0,Yes,18.0,4.0,2.0,3.0,High
44.0,Frequently,Other,1.0,High,1642.0,Low,Male,37.0,High,Low,Married,5743.0,1.0,Yes,14.0,10.0,7.0,0.0,High
48.0,Frequently,Other,4.0,High,1644.0,High,Male,89.0,Low,High,Married,15202.0,1.0,No,23.0,2.0,2.0,2.0,High
35.0,Rarely,Other,15.0,Low,1645.0,Low,Male,59.0,Low,Low,Single,5440.0,1.0,Yes,7.0,2.0,2.0,2.0,High
24.0,Frequently,Other,2.0,Low,1646.0,Low,Female,32.0,High,Low,Single,3760.0,1.0,Yes,6.0,6.0,3.0,1.0,High
27.0,Rarely,Other,8.0,Medium,1647.0,Low,Female,86.0,High,Low,Married,3517.0,1.0,No,5.0,3.0,2.0,0.0,High
27.0,Frequently,Other,2.0,Medium,1648.0,High,Male,87.0,High,Low,Single,2580.0,1.0,No,6.0,4.0,2.0,1.0,High
40.0,Rarely,Other,7.0,Medium,1649.0,Low,Male,73.0,High,Low,Single,2166.0,1.0,Yes,10.0,4.0,2.0,0.0,Low
29.0,Rarely,Other,10.0,Medium,1650.0,High,Male,42.0,Low,Low,Single,5869.0,1.0,No,8.0,5.0,2.0,1.0,High
36.0,Rarely,Other,5.0,High,1651.0,Low,Female,42.0,High,Medium,Married,8008.0,1.0,No,9.0,3.0,2.0,0.0,Low
25.0,Frequently,Other,2.0,Low,1653.0,High,Male,77.0,High,Low,Single,5206.0,1.0,No,7.0,7.0,7.0,0.0,High
,Rarely,Other,12.0,Medium,1654.0,High,Male,66.0,High,Low,Married,5295.0,1.0,No,7.0,5.0,4.0,1.0,Low
